id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,categoria_general,link
6162,men,Apparel,topwear,tshirts,Blue,Summer,2011.0,Casual,Lee Men's Saddle Indigo Quarts T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/14955c77a1d52067e002d9cdd4d6afa3_images.jpg
17535,men,Apparel,topwear,shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/56c4d787a91c11ffddc2991df9e5e6a4_images.jpg
20185,men,Apparel,topwear,shirts,Pink,Fall,2011.0,Casual,Wrangler Men Tiny Pink Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/9a0044cb20d745452f6b40e4fefffa15_images.jpg
38946,girls,Apparel,topwear,tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Printed Green Top,top,http://assets.myntassets.com/v1/images/style/properties/89bd4dc8836362078f69fe487f9bbdf2_images.jpg
37132,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Formal,Wills Lifestyle Men Blue Dexter Club Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/2803e54754ba6efd08c750f173e448ec_images.jpg
45512,men,Apparel,topwear,tshirts,Navy Blue,Summer,2012.0,Casual,Fila Men Navy Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/4761fef87dc86a2eb4a191e48be19bec_images.jpg
40060,men,Apparel,topwear,tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/1d9a8ce55151b559aff683cd5b47a121_images.jpg
24525,men,Apparel,topwear,shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/bfeeed987984a21db9461c67e74a9856_images.jpg
10710,women,Apparel,topwear,tshirts,Orange,Fall,2011.0,Casual,Nike Women Trainng short sleeve tshirt Orange Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/ec0c5012a015e75cb761793bcb63ec64_images.jpg
59971,women,Apparel,dress,dresses,Multi,Fall,2012.0,Casual,Avirate Multicoloured Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/Avirate-Multicoloured-Dress_1a5a416a3531ee3d95e00e080e556007_images.jpg
32440,men,Apparel,topwear,tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/d49393db372fb08081a12fe37e92b81d_images.jpg
1949,men,Apparel,topwear,tshirts,White,Fall,2010.0,Casual,Puma Mens Keyboard Sidebar White Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/270d460a4f342b59fd6aacb50bf15410_images.jpg
4407,men,Apparel,topwear,tshirts,Grey,Summer,2011.0,Casual,John Lenon Men's Painted On The Wall Dark Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/2e560fb14c9a2ccecbcc7023fdff1a5b_images.jpg
41380,women,Apparel,topwear,tops,White,Summer,2012.0,Casual,Wrangler Women White Katie Top,top,http://assets.myntassets.com/v1/images/style/properties/f390da4f43ebacd0bad47c9f1966eb84_images.jpg
26040,men,Apparel,topwear,shirts,Blue,Summer,2012.0,Formal,John Miller Men Blue Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/e469aae0e7b35b6dbeed1a7c3aede394_images.jpg
12275,men,Apparel,topwear,shirts,Navy Blue,Winter,2011.0,Casual,Genesis Navy Casual Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/03a52b4f333b7c5a49608628710c3b0b_images.jpg
7282,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Batman Men's Crime Fighter Light Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/f9716c84ea00ad8a674801c7a3b601ec_images.jpg
35457,boys,Apparel,topwear,tshirts,Grey,Summer,2012.0,Casual,Doodle Boys Printed Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/d62738cc5bda430123a0b5638467c882_images.jpg
30919,women,Apparel,bottomwear,trousers,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Harem Pants,pantalon,http://assets.myntassets.com/v1/images/style/properties/764eeb797cd21798eb5b9e91cc9f9ae0_images.jpg
34585,women,Apparel,dress,dresses,Green,Summer,2012.0,Casual,Tonga Women Green Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/64942f79e94dbc41a4fbc8e4310c12e4_images.jpg
9149,women,Apparel,bottomwear,jeans,Blue,Summer,2013.0,Casual,Lee Women Rinse Blue Jeans,pantalon,http://assets.myntassets.com/v1/images/style/properties/2b99b4980d0ae1fe2672337761492930_images.jpg
43686,boys,Apparel,topwear,tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/a5f0e51c3d104bf044dca48ea3e7b64d_images.jpg
12024,men,Apparel,topwear,shirts,Black,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/09e2837fe9207014a6eede204b0a5f53_images.jpg
6101,women,Apparel,topwear,tshirts,Blue,Summer,2011.0,Casual,UCB Women's Basic Round Neck Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/3d1fdec108342c06115f07f4a95a1a38_images.jpg
17556,men,Apparel,topwear,shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green & White Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/e25981ebe165033d9b079633f61e19df_images.jpg
9975,men,Apparel,topwear,tshirts,Red,Fall,2011.0,Sports,Nike Men Red Polo Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/bede9cb5aa0bc109229f0b87e9dc975b_images.jpg
16484,men,Apparel,topwear,shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/4ff3f691d66e80e49032761befe5105c_images.jpg
15201,men,Apparel,topwear,tshirts,Grey,Fall,2011.0,Casual,Arrow Sport Men Solid Grey Polo Tshirts,camiseta,http://assets.myntassets.com/v1/images/style/properties/9f4b1e860b136c812ccfec2dd534da7d_images.jpg
37151,men,Apparel,topwear,tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/f8fb8556772c3fb2a59a39b53b6783c5_images.jpg
24546,women,Apparel,topwear,tops,Brown,Fall,2011.0,Ethnic,Mother Earth Women Brown Printed Top,top,http://assets.myntassets.com/v1/images/style/properties/e9d88e2ec56752c863359614e135be92_images.jpg
15033,women,Apparel,topwear,sweaters,Grey,Fall,2011.0,Casual,ADIDAS Women Stripes Solid Grey Sweaters,abrigo,http://assets.myntassets.com/v1/images/style/properties/c1fa76dec654ca8073f5d758bf618367_images.jpg
4464,boys,Apparel,topwear,tshirts,Red,Summer,2011.0,Casual,Disney Boy's Jack Sparrow Fight Red Teen Kidswear,camiseta,http://assets.myntassets.com/v1/images/style/properties/f934165e7b6edb1c8a2c79d2f37a4b56_images.jpg
44691,women,Apparel,topwear,tops,Yellow,Summer,2012.0,Casual,Wills Lifestyle Women Yellow Top,top,http://assets.myntassets.com/v1/images/style/properties/7b1d7fecedc39b8ddbed1962262ce7d6_images.jpg
57286,men,Apparel,topwear,shirts,Grey,Summer,2012.0,Casual,French Connection Men Grey Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Grey-Shirt_dc4f048a41793d4948186f2133f20bf4_images.jpg
30146,women,Apparel,topwear,tshirts,Yellow,Summer,2012.0,Casual,Flying Machine Women Printed Yellow T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/247442aa660f204d83a1253e5ec773dc_images.jpg
12216,men,Apparel,bottomwear,trousers,Green,Summer,2013.0,Formal,Basics Men Green Trousers,pantalon,http://assets.myntassets.com/v1/images/style/properties/efdbd1b1819c5191e6c8efdcebfe362d_images.jpg
42566,women,Apparel,topwear,tops,Beige,Summer,2012.0,Casual,Mother Earth Women Beige Top,top,http://assets.myntassets.com/v1/images/style/properties/b7f029ad78b676b97b9857064320dfff_images.jpg
31094,boys,Apparel,topwear,shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Check Red Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/4dddbb6fbc96ed0b049166bbacf77580_images.jpg
35434,girls,Apparel,dress,dresses,Blue,Summer,2012.0,Casual,Doodle Girls Printed Blue Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/eb803400e8bf3cda9278c172dcb5df4b_images.jpg
22483,women,Apparel,topwear,kurtis,Yellow,Summer,2011.0,Ethnic,Global Desi Women Yellow Printed Kurti,top,http://assets.myntassets.com/v1/images/style/properties/ecf0ac391f1662bcb5e19a13db45d425_images.jpg
14585,women,Apparel,topwear,tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Tops,top,http://assets.myntassets.com/v1/images/style/properties/da9afd47f497a75301aeee8984274228_images.jpg
1572,men,Apparel,bottomwear,track pants,Black,Fall,2010.0,Sports,Kalenji Mens Essential Training Track Pants,pantalon,http://assets.myntassets.com/v1/images/style/properties/60311352abfe03e7e3a351a9a9c1b7c6_images.jpg
41787,women,Apparel,topwear,tops,Purple,Summer,2012.0,Casual,Remanika Women Purple Top,top,http://assets.myntassets.com/v1/images/style/properties/63fa9faa51d356504d25bb0098b893f3_images.jpg
12672,men,Apparel,bottomwear,shorts,Yellow,Fall,2011.0,Casual,Probase Men Yellow Shorts,short,http://assets.myntassets.com/v1/images/style/properties/a0a318f109faa423217d1a95fb0cee74_images.jpg
42102,men,Apparel,topwear,tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/8201731d73a7182a259da0444065c455_images.jpg
48438,men,Apparel,topwear,tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue Printed T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/7015007f5412129d816c8b0b5aabc445_images.jpg
27595,men,Apparel,topwear,tshirts,Purple,Summer,2012.0,Casual,Scullers Men Purple T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/a6f96405a29c02fe0a8850330bd60468_images.jpg
7685,men,Apparel,topwear,tshirts,Black,Fall,2011.0,Sports,Puma Men's Alonso Lifestyle Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/efc3c251f7a8f972ef9005fe12f94a22_images.jpg
35050,women,Apparel,topwear,kurtis,Brown,Summer,2012.0,Ethnic,Fabindia Women Printed Dark Brown Kurtis,top,http://assets.myntassets.com/v1/images/style/properties/c538cc3042f63584c18f3edb05503c22_images.jpg
23135,boys,Apparel,topwear,tshirts,Green,Fall,2011.0,Casual,Chhota Bheem Kids Boys Lets Rock Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/9eb929d7072a5e824cdac3bb7b91ebdb_images.jpg
6757,men,Apparel,topwear,tshirts,Yellow,Summer,2011.0,Casual,Timberland Men Yellow T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/bb612eb817ab01f9fa96564531e87552_images.jpg
34182,boys,Apparel,topwear,tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/6db62200e6e9ca00be44075d05988cd8_images.jpg
3017,men,Apparel,topwear,tshirts,Blue,Summer,2011.0,Casual,Lee Men's Salina Light Blue T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/c360c5562a4fd2c186b0f54fe797102b_images.jpg
35262,women,Apparel,topwear,shirts,Grey,Summer,2012.0,Casual,Lee Women Arona Grey Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/a5c8ec21f5a49413c7b9cba0be339a53_images.jpg
23307,women,Apparel,topwear,tunics,Green,Fall,2011.0,Casual,W Women Green Printed Tunic,top,http://assets.myntassets.com/v1/images/style/properties/d6ac8012d61f0ea811b9b06a99b555cb_images.jpg
58498,women,Apparel,topwear,tops,White,Summer,2012.0,Casual,Tonga Women Printed White Top,top,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Printed-White-Dress_728bbbc7abea10ed4454a87eb6983cea_images.jpg
4232,men,Apparel,topwear,tshirts,Green,Summer,2011.0,Casual,Probase Men's Screw U Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/ef81eef4304a756a01c57e8f95d88091_images.jpg
21450,women,Apparel,topwear,tops,Grey,Winter,2012.0,Casual,Roxy Women Wild at Heart Grey Top,top,http://assets.myntassets.com/v1/images/style/properties/roxy-Women-WILD-AT-HEART-GREEN-BACKBEAT-Grey-Tshirts_0222f42b785f136fa5f514d66792a7b4_images.jpg
33195,women,Apparel,topwear,tunics,Pink,Summer,2012.0,Casual,Sepia Women Pink Tunic,top,http://assets.myntassets.com/v1/images/style/properties/ee9135203463da0a2f69b776190076b5_images.jpg
5126,women,Apparel,topwear,tops,Grey,Summer,2011.0,Casual,Wrangler Women English Florals Salmon Grey Top,top,http://assets.myntassets.com/v1/images/style/properties/4baa5445d871e45de8f7fd14dee154e4_images.jpg
41773,women,Apparel,topwear,tops,White,Summer,2012.0,Casual,Remanika Women Printed White Top,top,http://assets.myntassets.com/v1/images/style/properties/c219cf425af08052cf6768d737045860_images.jpg
2303,women,Apparel,topwear,tshirts,Pink,Fall,2010.0,Sports,Nike Women Icon SS Pink T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/6d82e1fa1d13ed342c66dff0eb52c5b1_images.jpg
13754,men,Apparel,topwear,shirts,White,Fall,2011.0,Formal,Belmonte Men Stripes White Shirts,camisa,http://assets.myntassets.com/v1/images/style/properties/5d175086b7d28fb9ceb80a4e0a9da565_images.jpg
27561,men,Apparel,topwear,shirts,Lavender,Summer,2012.0,Casual,Scullers Men Striped Lavender Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/125c4c8ffaedb1128cafa0e25a5355e2_images.jpg
16226,women,Apparel,bottomwear,capris,Grey,Fall,2011.0,Casual,Puma Women Capri Sweat Grey Capris,short,http://assets.myntassets.com/v1/images/style/properties/9d2d62d22611ac891134c2c719a391aa_images.jpg
28529,women,Apparel,topwear,tshirts,Purple,Summer,2012.0,Casual,Nike Women Day After Day Purple T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/9f2568f6233024bb9c7a3c39124ba915_images.jpg
34176,boys,Apparel,topwear,tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/b96c75c05140500691a5e64e2baef2ba_images.jpg
16828,women,Apparel,topwear,tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/dc6848adffa6a8d1f824e77fcf641da3_images.jpg
31636,men,Apparel,topwear,shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Striped Black Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/5fe392ef154aafbb93b14abd45d62998_images.jpg
2131,men,Apparel,topwear,shirts,Blue,Summer,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/d16f53487ca402325e1a782f6f9503b0_images.jpg
22221,women,Apparel,topwear,tshirts,Maroon,Fall,2011.0,Casual,Little Miss Women Magic Maroon T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/cda739fd86af08d47f769925d4d4ea54_images.jpg
19860,men,Apparel,topwear,jackets,Olive,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Olive Jacket,abrigo,http://assets.myntassets.com/v1/images/style/properties/bb31cebc1b22774cbe4ddbab781740da_images.jpg
7443,men,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Proline Men White Polo T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/4ccc2e6d776645be5f17b439d17552a3_images.jpg
34344,men,Apparel,topwear,tshirts,Purple,Summer,2012.0,Casual,Myntra Men Karma Purple T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/3999d2cc70d3c6ae1c2ddd46f3848420_images.jpg
6591,women,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Spykar Women's Paint Your Life White T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/2f8691e5957afb48904973c2cfbad1ce_images.jpg
14743,men,Apparel,topwear,shirts,Purple,Fall,2011.0,Formal,Arrow Men Stripes Purple Slim Fit Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/82df7cbabe633f9a6d9dedd8e4a11454_images.jpg
52156,women,Apparel,topwear,tops,Black,Summer,2012.0,Casual,Femella Women Black Summer Cape Top,top,http://assets.myntassets.com/v1/images/style/properties/c47e966081f190a7026c18d24e27eb7a_images.jpg
40493,women,Apparel,bottomwear,leggings,Blue,Summer,2012.0,Casual,Femella Women Light Blue Leggings,pantalon,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Light-Blue-Leggings_fa2a47e18930c12b9510bf53121172b9_images.jpg
33161,women,Apparel,topwear,tunics,White,Summer,2012.0,Casual,Sepia Women Printed White Tunic,top,http://assets.myntassets.com/v1/images/style/properties/43e9797b854238cf8ab070137451589a_images.jpg
38589,women,Apparel,topwear,tshirts,Black,Summer,2012.0,Casual,Nike Women Black T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/3a39799ff677e4b398785d8e32832b36_images.jpg
57424,women,Apparel,topwear,tshirts,Charcoal,Summer,2015.0,Casual,Angry Birds Women Charcoal T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Charcoal-T-shirt_30d96b27f4601e86313bac69be5713ab_images.jpg
25004,men,Apparel,topwear,shirts,White,Summer,2012.0,Casual,United Colors of Benetton Men White Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/fcc559584dcc92db6ea64218b1aa2570_images.jpg
13102,men,Apparel,topwear,sweatshirts,White,Fall,2011.0,Casual,ADIDAS Men Sf Striped Hood White Sweatshirts,abrigo,http://assets.myntassets.com/v1/images/style/properties/923e58bb7edeebf6a6e37d04e14eca96_images.jpg
2555,women,Apparel,topwear,tops,Black,Summer,2011.0,Casual,Domyos Women Newtone Black Top,top,http://assets.myntassets.com/v1/images/style/properties/a97656d17d5307bf987fd80b85e0428f_images.jpg
43672,women,Apparel,dress,dresses,Peach,Summer,2012.0,Casual,ONLY Women Peach Dress,falda/vestido,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Peach-Dress_8f6ae2625bc3d394bfaf0b9de2b33adf_images.jpg
31252,men,Apparel,topwear,tshirts,Green,Summer,2012.0,Casual,Puma Men Dizzy Graphic Green T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Dizzy-Graphic-Green-T-shirt_2172b17ea322fb8929f299d3ebe1edfe_images.jpg
19438,men,Apparel,bottomwear,shorts,Blue,Summer,2012.0,Casual,Quiksilver Men Printed Blue Shorts,short,http://assets.myntassets.com/v1/images/style/properties/9292b6dd2b03269e67ad5c204304f980_images.jpg
9981,men,Apparel,topwear,jackets,Blue,Fall,2011.0,Sports,Nike Men As Sideline J Blue Jackets,abrigo,http://assets.myntassets.com/v1/images/style/properties/9cfd06ea61fe3e1bdfd7d9102bbd912c_images.jpg
8853,men,Apparel,topwear,shirts,White,Fall,2011.0,Casual,Mark Taylor Men White Striped Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/3cf81fcde9f35fb1e15a050fd1407d59_images.jpg
16470,men,Apparel,topwear,shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Blue Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/540aa4ae98d5271c226acf3f2decbf97_images.jpg
7027,men,Apparel,topwear,tshirts,White,Summer,2011.0,Casual,Classic Polo Men's Combo Pack of 2 White Grey T-shirt,camiseta,http://assets.myntassets.com/v1/images/style/properties/a96edf0eaf7ef95b879632f5768b294d_images.jpg
39803,men,Apparel,topwear,shirts,Purple,Summer,2012.0,Formal,Peter England Men Lavender Formal Shirt,camisa,http://assets.myntassets.com/v1/images/style/properties/5c05413132fe24cd37cbd7a56ce5cd4f_images.jpg
